28,079,004,86,98,02,2016,04,03,00055,V,00057,V,00059,V,00062,V,00066,V,00071,V,00072,V,00069,V,00072,V,00068,V,00068,V,00064,V,00072,V,00070,V,00065,V,00069,V,00073,V,00081,V,00078,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,004,89,98,02,2016,04,03,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,01,38,02,2016,04,03,00015,V,00015,V,00015,V,00015,V,00016,V,00016,V,00015,V,00015,V,00015,V,00015,V,00015,V,00015,V,00015,V,00015,V,00015,V,00014,V,00015,V,00015,V,00015,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,06,48,02,2016,04,03,000.4,V,000.4,V,000.3,V,000.3,V,000.4,V,000.4,V,000.4,V,000.4,V,000.4,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,000.3,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,07,08,02,2016,04,03,00011,V,00012,V,00011,V,00015,V,00027,V,00022,V,00018,V,00015,V,00011,V,00005,V,00003,V,00006,V,00013,V,00016,V,00009,V,00010,V,00013,V,00016,V,00016,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,08,08,02,2016,04,03,00058,V,00054,V,00053,V,00064,V,00074,V,00073,V,00059,V,00060,V,00048,V,00034,V,00019,V,00020,V,00038,V,00037,V,00025,V,00024,V,00032,V,00039,V,00046,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,09,47,02,2016,04,03,00012,V,00011,V,00007,V,00006,V,00006,V,00010,V,00014,V,00010,V,00011,V,00009,V,00011,V,00010,V,00008,V,00005,V,00002,V,00008,V,00009,V,00012,V,00008,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,10,47,02,2016,04,03,00018,V,00017,V,00014,V,00016,V,00017,V,00019,V,00021,V,00018,V,00021,V,00023,V,00022,V,00022,V,00020,V,00011,V,00010,V,00015,V,00013,V,00017,V,00014,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,12,08,02,2016,04,03,00075,V,00073,V,00069,V,00088,V,00115,V,00107,V,00087,V,00083,V,00064,V,00041,V,00024,V,00029,V,00057,V,00061,V,00039,V,00039,V,00051,V,00063,V,00070,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,14,06,02,2016,04,03,00050,V,00052,V,00048,V,00033,V,00022,V,00021,V,00025,V,00026,V,00037,V,00043,V,00064,V,00078,V,00069,V,00074,V,00082,V,00078,V,00073,V,00065,V,00055,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,20,59,02,2016,04,03,001.9,V,001.7,V,001.0,V,001.1,V,001.8,V,002.3,V,002.1,V,002.0,V,002.5,V,001.7,V,001.2,V,000.7,V,000.9,V,000.8,V,000.7,V,000.7,V,000.6,V,000.6,V,000.8,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,30,59,02,2016,04,03,000.8,V,000.7,V,000.5,V,000.5,V,000.7,V,000.8,V,000.7,V,000.7,V,001.0,V,000.7,V,000.6,V,000.5,V,000.6,V,000.6,V,000.4,V,000.4,V,000.4,V,000.4,V,000.5,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,35,59,02,2016,04,03,000.3,V,000.2,V,000.1,V,000.2,V,000.2,V,000.3,V,000.2,V,000.2,V,000.3,V,000.3,V,000.2,V,000.1,V,000.2,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,42,02,02,2016,04,03,01.45,V,01.42,V,01.42,V,01.45,V,01.49,V,01.54,V,01.84,V,01.79,V,02.45,V,02.16,V,01.62,V,01.38,V,01.38,V,01.38,V,01.36,V,01.36,V,01.36,V,01.36,V,01.37,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,43,02,02,2016,04,03,01.30,V,01.29,V,01.29,V,01.30,V,01.34,V,01.37,V,01.68,V,01.62,V,02.26,V,02.00,V,01.50,V,01.28,V,01.28,V,01.28,V,01.26,V,01.27,V,01.26,V,01.26,V,01.27,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,008,44,02,02,2016,04,03,00.15,V,00.13,V,00.12,V,00.14,V,00.16,V,00.17,V,00.16,V,00.17,V,00.19,V,00.16,V,00.12,V,00.11,V,00.11,V,00.10,V,00.10,V,00.09,V,00.10,V,00.10,V,00.10,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,07,08,02,2016,04,03,00002,V,00002,V,00002,V,00001,V,00004,V,00002,V,00006,V,00004,V,00009,V,00006,V,00009,V,00008,V,00005,V,00009,V,00007,V,00004,V,00003,V,00006,V,00004,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,08,08,02,2016,04,03,00025,V,00026,V,00030,V,00034,V,00036,V,00038,V,00055,V,00047,V,00044,V,00034,V,00032,V,00027,V,00024,V,00025,V,00019,V,00013,V,00012,V,00022,V,00019,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,12,08,02,2016,04,03,00027,V,00028,V,00033,V,00035,V,00042,V,00041,V,00065,V,00053,V,00057,V,00044,V,00045,V,00040,V,00032,V,00038,V,00031,V,00020,V,00016,V,00031,V,00026,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,20,59,02,2016,04,03,002.2,V,001.9,V,001.8,V,002.6,V,002.8,V,002.3,V,003.6,V,003.8,V,003.5,V,003.1,V,003.0,V,001.9,V,001.4,V,001.1,V,001.4,V,000.8,V,000.7,V,000.6,V,001.0,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,30,59,02,2016,04,03,000.9,V,000.8,V,000.9,V,001.0,V,001.2,V,000.9,V,001.3,V,001.3,V,001.3,V,001.6,V,001.6,V,001.3,V,000.9,V,000.8,V,000.9,V,000.6,V,000.5,V,000.5,V,000.8,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,35,59,02,2016,04,03,000.1,V,000.1,V,000.1,V,000.1,V,000.2,V,000.1,V,000.2,V,000.2,V,000.2,V,000.2,V,000.2,V,000.1,V,000.1,V,000.2,V,000.1,V,000.1,V,000.1,V,000.1,V,000.1,V,00000,N,00000,N,00000,N,00000,N,00000,N
28,079,011,89,98,02,2016,04,03,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00.00,V,00000,N,00000,N,00000,N,00000,N,00000,N
